name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
tillamook oregon,2017-03-21,60.8,46.4,52.1,60.8,45,51.8,45.7,79.71,0.08,,50,,0,0,21.9,18.2,166.9,1007,75.3,9.7,,,,,2017-03-21T07:15:43,2017-03-21T19:29:47,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2017-03-22,51.8,42.8,47.5,51.8,39.8,44.7,42.3,82.29,0.34,,54.17,,0,0,29.8,16.1,198.6,1013.3,78.5,7.8,,,,,2017-03-22T07:13:49,2017-03-22T19:31:05,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2017-03-23,53.6,39.2,46,53.6,37.1,45.4,39.2,78.65,0.2,,33.33,,0,0,18.3,13.8,84,1017.1,80.2,8.6,,,,,2017-03-23T07:11:55,2017-03-23T19:32:23,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2017-03-24,51.8,44.6,48.4,51.8,42.1,46.3,44.2,85.47,0.38,,87.5,,0,0,23,15,159.5,1012.8,79.9,6.9,,,,,2017-03-24T07:10:01,2017-03-24T19:33:42,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2017-03-25,50,42.8,45.7,50,39.2,44.3,40.5,82.88,0.31,,41.67,,0,0,,12.6,118.2,1019.8,65.4,8,,,,,2017-03-25T07:08:07,2017-03-25T19:35:00,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2017-03-26,50,44.6,46.2,47.3,40.7,44.7,42.1,85.87,0.83,,70.83,,0,0,16.1,10.3,135.6,1011.4,83.5,6,,,,,2017-03-26T07:06:13,2017-03-26T19:36:18,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2017-03-27,51.8,42.8,46.4,51.8,38.6,44.3,42.4,86.3,0.48,,70.83,,0,0,21.9,13.8,193.7,1020.8,78.5,7.9,,,,,2017-03-27T07:04:19,2017-03-27T19:37:35,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-03-28,55.4,44.6,49.7,55.4,41.9,48.3,40.6,72.8,0.12,100,33.33,rain,0,0,23,16,200.3,1025.5,89.7,8.3,78.6,6.8,3,,2017-03-28T07:02:25,2017-03-28T19:38:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-03-29,53.6,44.6,49.3,53.6,42.7,48.4,46.3,89.4,0.36,100,58.33,rain,0,0,32.2,25.2,186.2,1016.8,93.9,4.5,52,4.5,3,,2017-03-29T07:00:31,2017-03-29T19:40:11,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-03-30,51.8,42.8,46.6,51.8,40,45,41.1,81.5,0.13,100,25,rain,0,0,29.8,18.3,275.2,1023.5,72.5,8.9,173.3,14.9,5,,2017-03-30T06:58:38,2017-03-30T19:41:29,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-03-31,55.4,35.6,45.8,55.4,35,45.5,39,78.7,0,0,0,,0,0,,8.1,225.4,1027.7,27.6,9.9,217,19,7,,2017-03-31T06:56:44,2017-03-31T19:42:46,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-01,53.7,44.6,48.4,53.7,39.3,47.7,45,88.1,0.04,100,12.5,rain,0,0,19.7,13.7,181.8,1024.5,48.5,7.9,144.3,12.5,6,,2017-04-01T06:54:51,2017-04-01T19:44:04,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-02,51.8,35.6,44.6,51.8,31.6,43.8,38.2,79.4,0.03,100,4.17,rain,0,0,39.1,14.9,240.5,1027.8,20.8,9.1,239.2,20.7,7,,2017-04-02T06:52:59,2017-04-02T19:45:22,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-03,51.8,32,42.8,51.8,32,42.8,36.1,79.2,0.01,100,4.17,rain,0,0,19.7,16,209.3,1023.3,13.7,9.2,170.3,14.9,8,,2017-04-03T06:51:06,2017-04-03T19:46:39,0.23,Rain,Clear conditions throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-04,59,41,49.4,59,41,49.4,39.7,71.9,0,0,0,,0,0,,10.2,135.8,1015.9,72,9.9,81.8,7.2,3,,2017-04-04T06:49:14,2017-04-04T19:47:57,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-05,55.3,44.6,50.5,55.3,42.1,49.9,40.3,72.4,0.45,100,41.67,rain,0,0,21.9,12.7,119.1,1012.9,82.5,7.5,36.9,3.3,1,,2017-04-05T06:47:23,2017-04-05T19:49:14,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-06,59,46.4,52,59,42.6,51.5,44.8,76.7,0.13,100,25,rain,0,0,35.8,22.9,156.8,1003.8,77.6,9.3,201,17.3,8,,2017-04-06T06:45:32,2017-04-06T19:50:31,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-07,57.2,42.8,50.1,57.2,38,47.1,42.1,74.6,0.45,100,50,rain,0,0,43.8,29.9,154.6,996.2,70.1,8.4,48,4.1,2,,2017-04-07T06:43:41,2017-04-07T19:51:49,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-08,51.8,37.4,44.2,51.8,34.8,41.2,36.9,76.7,0.16,100,25,rain,0,0,25.8,13.9,179.5,1014.6,69.4,9.2,134.7,11.6,5,,2017-04-08T06:41:51,2017-04-08T19:53:06,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-09,53.6,35.6,44.3,53.6,33,42.8,37.3,78.5,0.2,100,25,rain,0,0,25.3,13.8,128.9,1018,71.2,9.2,136.3,11.8,7,,2017-04-09T06:40:01,2017-04-09T19:54:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-10,51.8,41,45.1,51.8,37.9,43.7,39.7,81.8,0.22,100,33.33,rain,0,0,40.2,19.6,173.6,1019.7,68.2,8.6,216.9,18.6,7,,2017-04-10T06:38:12,2017-04-10T19:55:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-11,57.2,33.8,44.2,57.2,31.6,43.3,39,84,0.16,100,16.67,rain,0,0,85,16,200.9,1012.8,57.1,7.6,74,6.4,2,,2017-04-11T06:36:23,2017-04-11T19:56:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-12,51.8,44.6,49,51.8,42.1,48.3,44.2,83.5,0.71,100,58.33,rain,0,0,43.6,16,112.8,1006.3,72.1,7.1,143.3,12.5,5,,2017-04-12T06:34:35,2017-04-12T19:58:16,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-13,50,42.8,46,50,39.2,43.1,40.8,82.3,0.18,100,37.5,rain,0,0,28.9,21.8,176.7,1011.5,73.5,8.9,89.7,7.9,3,,2017-04-13T06:32:47,2017-04-13T19:59:33,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-14,51.8,41,45.5,51.8,37.5,43.3,39.9,81.5,0.34,100,41.67,rain,0,0,23.1,18.3,192.1,1022.2,73.2,8.9,212.9,18.4,7,,2017-04-14T06:31:01,2017-04-14T20:00:50,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-15,55.4,33.8,45.4,55.4,30.9,45.2,38.6,79.2,0.02,100,4.17,rain,0,0,,16,223.6,1023.2,16.3,9.4,232.9,20.1,8,,2017-04-15T06:29:14,2017-04-15T20:02:08,0.58,Rain,Clear conditions throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-16,62.6,35.7,48.8,62.6,32.1,48.5,38.7,71.9,0,0,0,,0,0,23,18.3,215.1,1010.3,31.4,9.9,122.4,10.6,4,,2017-04-16T06:27:29,2017-04-16T20:03:25,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-17,53.6,42.9,50,53.6,42.9,50,46.3,87.5,0.54,100,37.5,rain,0,0,21.9,16,106.3,1011.7,79.5,7.2,132.5,11.5,5,,2017-04-17T06:25:45,2017-04-17T20:04:42,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-18,59,44.7,53.4,59,44.7,53.4,45.3,75.5,0.16,100,33.33,rain,0,0,27.7,17.2,162.4,1015.4,63.3,9.2,283.8,24.5,8,,2017-04-18T06:24:01,2017-04-18T20:06:00,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-19,55.4,42.8,48.6,55.4,42.8,48.3,43.9,84.4,0.48,100,45.83,rain,0,0,,8,191.2,1017.9,33,7.8,88.1,7.7,3,,2017-04-19T06:22:18,2017-04-19T20:07:17,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-20,53.7,42.8,48.8,53.7,42.8,48.7,44.1,84.3,0.14,100,25,rain,0,0,20.8,11.5,198,1024.6,64.8,9,194.6,16.9,8,,2017-04-20T06:20:36,2017-04-20T20:08:34,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-21,69.8,35.6,54.6,69.8,35.6,54.6,38.2,61.1,0,0,0,,0,0,23,17.1,148.2,1023.6,11,9.5,243,21.1,8,,2017-04-21T06:18:55,2017-04-21T20:09:51,0.86,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-22,60.8,50,52.9,60.8,50,52.9,44.3,74.1,0.47,100,29.17,rain,0,0,26.4,16.1,187.2,1012.2,65.2,8.4,190.3,16.3,7,,2017-04-22T06:17:14,2017-04-22T20:11:08,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-23,51.8,46.4,48.3,51.8,43.5,47.7,45.4,89.9,0.43,100,62.5,rain,0,0,24.2,13.9,128.5,1013.1,74.3,6.7,47.7,4,2,,2017-04-23T06:15:35,2017-04-23T20:12:25,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-24,53.6,44.6,47.5,53.6,39.7,46.8,44.2,88.5,0.88,100,58.33,rain,0,0,26.6,15,158,1008.2,86.4,6.6,61.5,5.3,2,,2017-04-24T06:13:57,2017-04-24T20:13:42,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-25,51.8,44.6,48.9,51.8,44.6,48.9,45.9,89.9,0.36,100,50,rain,0,0,19.7,11.4,138.2,1013.8,93,6.7,57,5,2,,2017-04-25T06:12:20,2017-04-25T20:14:59,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-26,53.7,44.7,49.3,53.7,43.6,48.8,44.7,84.2,0.27,100,37.5,rain,0,0,,13.9,240.2,1014,89.7,8.3,265.2,23,8,,2017-04-26T06:10:44,2017-04-26T20:16:15,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-27,51.8,42.8,47.2,51.8,38.6,45.6,42.1,82.9,0.12,100,25,rain,0,0,18.3,12.7,212.4,1020.9,81,9.3,70.2,5.8,2,,2017-04-27T06:09:09,2017-04-27T20:17:32,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-28,55.4,37.4,46.4,55.4,37.1,45.8,40,79.6,0.02,100,8.33,rain,0,0,19.7,17.1,224,1027.1,46.5,9.5,274.1,23.9,8,,2017-04-28T06:07:35,2017-04-28T20:18:48,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-29,62.6,33.8,46.9,62.6,33,46.8,40.7,81,0.19,100,20.83,rain,0,0,,12.7,162.2,1024.7,51.9,8.2,150.1,12.9,4,,2017-04-29T06:06:02,2017-04-29T20:20:05,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-04-30,53.7,41.1,49.2,53.7,41.1,48.5,41.8,76.8,0.06,100,12.5,rain,0,0,17.2,14.9,291.7,1026,58.5,8.8,247.8,21.4,8,,2017-04-30T06:04:31,2017-04-30T20:21:21,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-01,51.8,35.6,44.4,51.8,33,44.1,41.5,89.9,0.14,100,37.5,rain,0,0,,4.7,136.4,1024.6,74.2,6.4,103.2,8.9,4,,2017-05-01T06:03:00,2017-05-01T20:22:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-02,60.8,50,54.4,60.8,50,54.4,52.2,92.6,0.28,100,45.83,rain,0,0,,6.9,51.6,1022,89.6,6,75.8,6.6,3,,2017-05-02T06:01:31,2017-05-02T20:23:52,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-03,69.9,51.8,58.5,69.9,51.8,58.5,54.3,87.2,0.01,100,4.17,rain,0,0,,9.1,301.9,1019.1,50.1,7.8,300,26,9,,2017-05-03T06:00:04,2017-05-03T20:25:07,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-04,59.2,53.6,54.6,59.2,53.6,54.6,52.5,92.7,0.16,100,12.5,rain,0,0,23,5.9,283.8,1010.3,97.4,4.9,178.1,15.5,7,,2017-05-04T05:58:38,2017-05-04T20:26:22,0.32,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-05,55.4,44.6,51.6,55.4,43.2,51.5,46.3,82.8,0.31,100,41.67,rain,0,0,21.9,15,276.4,1014.6,77.7,7.7,278.1,23.9,9,,2017-05-05T05:57:13,2017-05-05T20:27:37,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-06,53.7,41,47.6,53.7,41,47.5,40.5,77.8,0.09,100,25,rain,0,0,25.3,19.6,315.8,1020.7,40.7,9.3,313.9,27.1,9,,2017-05-06T05:55:49,2017-05-06T20:28:51,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-07,55.5,35.6,47.3,55.5,35.6,47.3,39.9,77.2,0,0,0,,0,0,28.9,21.8,258.9,1022.5,15.7,9.9,321.6,27.8,9,,2017-05-07T05:54:28,2017-05-07T20:30:05,0.45,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-08,60.9,37.4,49,60.9,37.4,48.9,41.8,77.8,0,0,0,,0,0,21.9,16,242.9,1020.6,30.3,9.9,266.9,23,7,,2017-05-08T05:53:07,2017-05-08T20:31:19,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-09,60.9,37.5,50.9,60.9,37.5,50.8,43.9,78,0,0,0,,0,0,,10.2,193.3,1016.4,14.8,9.9,284.6,24.5,9,,2017-05-09T05:51:48,2017-05-09T20:32:32,0.49,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-10,62.7,42.8,52.9,62.7,42.8,52.9,45.9,78.6,0.05,100,8.33,rain,0,0,31.1,14.9,234.5,1012.8,56.5,9.7,225.3,19.4,8,,2017-05-10T05:50:31,2017-05-10T20:33:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-11,55.4,44.6,51.3,55.4,42.4,51.1,46.8,85.1,0.47,100,50,rain,0,0,28.9,11.4,148.6,1014.1,76.2,8.3,240.4,20.8,8,,2017-05-11T05:49:16,2017-05-11T20:34:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-12,50,42.8,46.7,50,40.1,44.8,42.2,84.4,0.55,100,62.5,rain,0,0,23,16.1,161.3,1016.4,71.8,8.3,112.6,9.7,5,,2017-05-12T05:48:02,2017-05-12T20:36:08,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-13,53.6,42.8,47.5,53.6,39.7,47.1,43,85.1,0.54,100,41.67,rain,0,0,,9.1,189.8,1016.3,79.7,8.3,134.7,11.7,4,,2017-05-13T05:46:49,2017-05-13T20:37:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-14,55.5,42.8,49.8,55.5,42.8,49.5,43.2,79.5,0.35,100,33.33,rain,0,0,,11.4,278.4,1017.3,66.3,8.5,169.5,14.6,5,,2017-05-14T05:45:39,2017-05-14T20:38:30,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-15,55.4,37.5,47.1,55.4,35.1,46.5,41.7,82.4,0.32,100,25,rain,0,0,24.2,11.4,158.3,1014.9,75.5,8.8,129.1,11.3,5,,2017-05-15T05:44:30,2017-05-15T20:39:39,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-16,53.6,46.4,49.9,53.6,42,47.5,44.3,81.5,0.85,100,66.67,rain,0,0,31.8,18.3,248.6,1009.1,78,6.9,275.3,23.6,8,,2017-05-16T05:43:23,2017-05-16T20:40:48,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-17,53.7,46.4,51.3,53.7,45.6,50.8,44.7,78.4,0.09,100,8.33,rain,0,0,,10.3,301.3,1020.5,83.6,9.6,200.4,17.2,6,,2017-05-17T05:42:18,2017-05-17T20:41:57,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-18,62.6,37.4,51.5,62.6,35.1,51.3,43.9,77.1,0,0,0,,0,0,,9.1,226.8,1021,68,9.9,293.9,25.5,8,,2017-05-18T05:41:15,2017-05-18T20:43:04,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-19,64.5,48.2,56.3,64.5,48.2,56.3,49.5,79,0,0,0,,0,0,,10.3,245.1,1019,76.5,9.9,208.7,18.1,7,,2017-05-19T05:40:14,2017-05-19T20:44:11,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-20,62.6,51.8,56.1,62.6,51.8,56.1,51.3,84.3,0.01,100,4.17,rain,0,0,,14.9,281.7,1021.2,88.7,9.3,217.5,18.7,7,,2017-05-20T05:39:14,2017-05-20T20:45:16,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-21,75.3,50,60.1,75.3,50,60.1,52.4,77.4,0,0,0,,0,0,16.1,9.2,283,1020.4,28.4,9.5,191.9,16.5,6,,2017-05-21T05:38:17,2017-05-21T20:46:21,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-22,82.5,48.3,63.8,81.5,47.4,63.8,52,69.3,0,0,0,,0,0,21.9,17.1,282.5,1016.9,0,9.5,321.7,27.7,9,,2017-05-22T05:37:21,2017-05-22T20:47:25,0.93,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-23,62.8,48.3,56.3,62.8,47.4,56.2,49.9,79.9,0,0,0,,0,0,36.9,25.1,250.8,1015.9,14.5,8.8,336.4,29,10,,2017-05-23T05:36:28,2017-05-23T20:48:28,0.97,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-24,59,44.6,52.1,59,43.2,51.9,42.9,71.3,0,0,0,,0,0,26.4,20.7,252.5,1017.8,79.5,9.8,257.3,22.2,8,,2017-05-24T05:35:37,2017-05-24T20:49:29,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-25,60.9,41.1,52.7,60.9,41.1,52.7,45.5,77.6,0,0,0,,0,0,19.7,17.1,270.7,1011.3,16.8,8.9,337.1,29,10,,2017-05-25T05:34:48,2017-05-25T20:50:30,1,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-26,69.9,42.8,56.7,69.9,42.8,56.7,48.2,75.5,0,0,0,,0,0,,8,261,1013,7.8,8.7,351.8,30.2,10,,2017-05-26T05:34:01,2017-05-26T20:51:29,0,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-27,62.8,48.2,54.5,62.8,48.2,54.5,50.5,86.7,0,0,0,,0,0,,9.1,277.2,1016.4,72.2,7.1,344.3,29.8,9,,2017-05-27T05:33:16,2017-05-27T20:52:27,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-28,59.2,51.8,54.1,59.2,51.8,54.1,50.1,86.7,0,0,0,,0,0,27.7,9.1,305.9,1017.7,96.7,8.4,338.6,29.1,9,,2017-05-28T05:32:33,2017-05-28T20:53:24,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-29,57.3,51.8,54,57.3,51.8,54,50,86.4,0,0,0,,0,0,,9.2,256.8,1016.6,98.2,9.8,174,15.1,4,,2017-05-29T05:31:52,2017-05-29T20:54:20,0.09,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-30,59,51.8,54.1,59,51.8,54.1,49.5,84.9,0.01,100,4.17,rain,0,0,,8,272.4,1015.4,88.9,7.2,149.2,13,6,,2017-05-30T05:31:14,2017-05-30T20:55:14,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2017-05-31,66.3,46.4,56.3,66.3,44.3,56.1,50.3,81.6,0,0,0,,0,0,,12.7,234.7,1012.5,44.5,9.5,182,15.9,7,,2017-05-31T05:30:38,2017-05-31T20:56:06,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
